Joke Number,Text,Average Rating
56,Russian Parliament Building . A guard answers .,1.6860315217790178
56,. A guard answers . Chukcha : ``,1.6860315217790178
56,answers . Chukcha : `` What is required,1.6860315217790178
56,: `` What is required to become Parliament,1.6860315217790178
56,is required to become Parliament member ? '',1.6860315217790178
56,become Parliament member ? '' Guard : ``,1.6860315217790178
56,? '' Guard : `` What are you,1.6860315217790178
56,": `` What are you , an idiot",1.6860315217790178
56,"are you , an idiot ? '' Chukcha",1.6860315217790178
56,an idiot ? '' Chukcha : `` Is,1.6860315217790178
56,'' Chukcha : `` Is it required ?,1.6860315217790178
57,Bill & Hillary are on a trip back,-1.9408095353339785
57,are on a trip back to Arkansas .,-1.9408095353339785
57,trip back to Arkansas . They 're almost,-1.9408095353339785
57,Arkansas . They 're almost out of gas,-1.9408095353339785
57,"'re almost out of gas , so Bill",-1.9408095353339785
57,"of gas , so Bill pulls into a",-1.9408095353339785
57,so Bill pulls into a service station on,-1.9408095353339785
57,into a service station on the outskirts of,-1.9408095353339785
57,station on the outskirts of town . The,-1.9408095353339785
57,outskirts of town . The attendant runs out,-1.9408095353339785
57,. The attendant runs out of the station,-1.9408095353339785
57,runs out of the station to serve them,-1.9408095353339785
57,the station to serve them when Hillary realizes,-1.9408095353339785
57,serve them when Hillary realizes it 's an,-1.9408095353339785
57,Hillary realizes it 's an old boyfriend from,-1.9408095353339785
57,'s an old boyfriend from high school .,-1.9408095353339785
57,boyfriend from high school . She and the,-1.9408095353339785
57,school . She and the attendant chat as,-1.9408095353339785
57,and the attendant chat as he gases up,-1.9408095353339785
57,chat as he gases up their car and,-1.9408095353339785
57,gases up their car and cleans the windows,-1.9408095353339785
57,car and cleans the windows . Then they,-1.9408095353339785
57,the windows . Then they all say good-bye,-1.9408095353339785
57,Then they all say good-bye . As Bill,-1.9408095353339785
57,say good-bye . As Bill pulls the car,-1.9408095353339785
57,As Bill pulls the car onto the road,-1.9408095353339785
57,"the car onto the road , he turns",-1.9408095353339785
57,"the road , he turns to Hillary and",-1.9408095353339785
57,"he turns to Hillary and says , 'Now",-1.9408095353339785
57,"Hillary and says , 'Now are n't you",-1.9408095353339785
57,", 'Now are n't you glad you married",-1.9408095353339785
57,n't you glad you married me and not,-1.9408095353339785
57,you married me and not him ? You,-1.9408095353339785
57,and not him ? You could 've been,-1.9408095353339785
57,? You could 've been the wife of,-1.9408095353339785
57,'ve been the wife of a grease monkey,-1.9408095353339785
57,wife of a grease monkey ! ' To,-1.9408095353339785
57,grease monkey ! ' To which Hillary replied,-1.9408095353339785
57,"' To which Hillary replied , 'No ,",-1.9408095353339785
57,"Hillary replied , 'No , Bill . If",-1.9408095353339785
57,"'No , Bill . If I would have",-1.9408095353339785
57,". If I would have married him ,",-1.9408095353339785
57,"would have married him , you 'd be",-1.9408095353339785
57,"him , you 'd be pumping gas and",-1.9408095353339785
57,'d be pumping gas and he would be,-1.9408095353339785
57,gas and he would be the President !,-1.9408095353339785
58,What did the Buddhist say to the hot,-3.7045409911996297
58,Buddhist say to the hot dog vendor ?,-3.7045409911996297
58,the hot dog vendor ? Make me one,-3.7045409911996297
58,vendor ? Make me one with everything .,-3.7045409911996297
59,"During a recent publicity outing , Hillary sneaked",-0.5218044647660032
59,"publicity outing , Hillary sneaked off to visit",-0.5218044647660032
59,Hillary sneaked off to visit a fortune teller,-0.5218044647660032
59,to visit a fortune teller of some local,-0.5218044647660032
59,fortune teller of some local repute . In,-0.5218044647660032
59,some local repute . In a dark and,-0.5218044647660032
59,". In a dark and hazy room ,",-0.5218044647660032
59,"dark and hazy room , peering into a",-0.5218044647660032
59,"room , peering into a crystal ball ,",-0.5218044647660032
59,"into a crystal ball , the mystic delivered",-0.5218044647660032
59,"ball , the mystic delivered grave news .",-0.5218044647660032
59,mystic delivered grave news . `` There 's,-0.5218044647660032
59,news . `` There 's no easy way,-0.5218044647660032
59,There 's no easy way to say this,-0.5218044647660032
59,"easy way to say this , so I",-0.5218044647660032
59,"say this , so I 'll just be",-0.5218044647660032
59,so I 'll just be blunt : Prepare,-0.5218044647660032
59,just be blunt : Prepare yourself to be,-0.5218044647660032
59,: Prepare yourself to be a widow .,-0.5218044647660032
59,to be a widow . Your husband will,-0.5218044647660032
59,widow . Your husband will die a violent,-0.5218044647660032
59,husband will die a violent and horrible death,-0.5218044647660032
59,a violent and horrible death this year .,-0.5218044647660032
59,horrible death this year . '' Visibly shaken,-0.5218044647660032
59,"year . '' Visibly shaken , Hillary stared",-0.5218044647660032
59,"Visibly shaken , Hillary stared at the woman",-0.5218044647660032
59,Hillary stared at the woman 's lined face,-0.5218044647660032
59,"the woman 's lined face , then at",-0.5218044647660032
59,"lined face , then at the single flickering",-0.5218044647660032
59,"then at the single flickering candle , then",-0.5218044647660032
59,"single flickering candle , then down at her",-0.5218044647660032
59,", then down at her hands . She",-0.5218044647660032
59,at her hands . She took a few,-0.5218044647660032
59,. She took a few deep breaths to,-0.5218044647660032
59,a few deep breaths to compose herself .,-0.5218044647660032
59,breaths to compose herself . She simply had,-0.5218044647660032
59,herself . She simply had to know .,-0.5218044647660032
59,simply had to know . She met the,-0.5218044647660032
59,know . She met the fortune teller 's,-0.5218044647660032
59,"met the fortune teller 's gaze , steadied",-0.5218044647660032
59,"teller 's gaze , steadied her voice ,",-0.5218044647660032
59,", steadied her voice , and asked her",-0.5218044647660032
59,"voice , and asked her question . ``",-0.5218044647660032
59,asked her question . `` Will I be,-0.5218044647660032
59,. `` Will I be acquitted ? '',-0.5218044647660032
60,A group of managers were given the assignment,-0.4068151374897904
60,managers were given the assignment to measure the,-0.4068151374897904
60,the assignment to measure the height of a,-0.4068151374897904
60,measure the height of a flagpole . So,-0.4068151374897904
60,of a flagpole . So they go out,-0.4068151374897904
60,. So they go out to the flagpole,-0.4068151374897904
60,go out to the flagpole with ladders and,-0.4068151374897904
60,"the flagpole with ladders and tape measures ,",-0.4068151374897904
60,"ladders and tape measures , and they 're",-0.4068151374897904
60,"measures , and they 're falling off the",-0.4068151374897904
60,"they 're falling off the ladders , dropping",-0.4068151374897904
60,"off the ladders , dropping the tape measures",-0.4068151374897904
60,", dropping the tape measures - the whole",-0.4068151374897904
60,tape measures - the whole thing is just,-0.4068151374897904
60,the whole thing is just a mess .,-0.4068151374897904
60,is just a mess . An engineer comes,-0.4068151374897904
60,mess . An engineer comes along and sees,-0.4068151374897904
60,engineer comes along and sees what they 're,-0.4068151374897904
60,and sees what they 're trying to do,-0.4068151374897904
60,"they 're trying to do , walks over",-0.4068151374897904
60,"to do , walks over , pulls the",-0.4068151374897904
60,"walks over , pulls the flagpole out of",-0.4068151374897904
60,"pulls the flagpole out of the ground ,",-0.4068151374897904
60,"out of the ground , lays it flat",-0.4068151374897904
60,"ground , lays it flat , measures it",-0.4068151374897904
60,"it flat , measures it from end to",-0.4068151374897904
60,"measures it from end to end , gives",-0.4068151374897904
60,"end to end , gives the measurement to",-0.4068151374897904
60,", gives the measurement to one of the",-0.4068151374897904
60,measurement to one of the managers and walks,-0.4068151374897904
60,of the managers and walks away . After,-0.4068151374897904
60,and walks away . After the engineer has,-0.4068151374897904
60,". After the engineer has gone , one",-0.4068151374897904
60,"engineer has gone , one manager turns to",-0.4068151374897904
60,", one manager turns to another and laughs",-0.4068151374897904
60,turns to another and laughs . `` Is,-0.4068151374897904
60,and laughs . `` Is n't that just,-0.4068151374897904
60,`` Is n't that just like an engineer,-0.4068151374897904
60,"that just like an engineer , we 're",-0.4068151374897904
60,"an engineer , we 're looking for the",-0.4068151374897904
60,we 're looking for the height and he,-0.4068151374897904
60,for the height and he gives us the,-0.4068151374897904
60,and he gives us the length . '',-0.4068151374897904
61,"An engineer , a physicist and a mathematician",2.090819159826865
61,a physicist and a mathematician are sleeping in,2.090819159826865
61,a mathematician are sleeping in a room .,2.090819159826865
61,sleeping in a room . There is a,2.090819159826865
61,room . There is a fire in the,2.090819159826865
61,is a fire in the room . The,2.090819159826865
61,in the room . The engineer wakes up,2.090819159826865
61,". The engineer wakes up , sees the",2.090819159826865
61,"wakes up , sees the fire , picks",2.090819159826865
61,"sees the fire , picks up the bucket",2.090819159826865
61,", picks up the bucket of water and",2.090819159826865
61,the bucket of water and douses the fire,2.090819159826865
61,water and douses the fire and goes back,2.090819159826865
61,the fire and goes back to sleep .,2.090819159826865
61,goes back to sleep . Again there is,2.090819159826865
61,sleep . Again there is fire in the,2.090819159826865
61,there is fire in the room . This,2.090819159826865
61,"in the room . This time , the",2.090819159826865
61,". This time , the physicist wakes up",2.090819159826865
61,", the physicist wakes up , notices the",2.090819159826865
61,"wakes up , notices the bucket , fills",2.090819159826865
61,"notices the bucket , fills it with water",2.090819159826865
61,", fills it with water , calculates the",2.090819159826865
61,"with water , calculates the optimal trajectory and",2.090819159826865
61,calculates the optimal trajectory and douses the fire,2.090819159826865
61,trajectory and douses the fire in minimum amount,2.090819159826865
61,the fire in minimum amount of water and,2.090819159826865
61,minimum amount of water and goes back to,2.090819159826865
61,water and goes back to sleep . Again,2.090819159826865
61,back to sleep . Again there is fire,2.090819159826865
61,. Again there is fire . This time,2.090819159826865
61,is fire . This time the mathematician wakes,2.090819159826865
61,This time the mathematician wakes up . He,2.090819159826865
61,mathematician wakes up . He looks at the,2.090819159826865
61,". He looks at the fire , looks",2.090819159826865
61,"at the fire , looks at the bucket",2.090819159826865
61,", looks at the bucket and the water",2.090819159826865
61,"the bucket and the water and exclaims ,",2.090819159826865
61,"the water and exclaims , `` A solution",2.090819159826865
61,"exclaims , `` A solution exists '' and",2.090819159826865
61,A solution exists '' and goes back to,2.090819159826865
62,What is the rallying cry of the International,2.6762632522729426
62,rallying cry of the International Dyslexic Pride movement,2.6762632522729426
62,the International Dyslexic Pride movement ? Dyslexics Untie,2.6762632522729426
63,Two Rednecks were seated at the end of,0.2556052041711334
63,seated at the end of a bar when,0.2556052041711334
63,end of a bar when a young lady,0.2556052041711334
63,bar when a young lady seated a few,0.2556052041711334
63,young lady seated a few stools up began,0.2556052041711334
63,a few stools up began to choke on,0.2556052041711334
63,up began to choke on a piece of,0.2556052041711334
63,choke on a piece of hamburger . She,0.2556052041711334
63,piece of hamburger . She was turning blue,0.2556052041711334
63,. She was turning blue and obviously in,0.2556052041711334
63,turning blue and obviously in serious respiratory distress,0.2556052041711334
63,obviously in serious respiratory distress . One said,0.2556052041711334
63,respiratory distress . One said to the other,0.2556052041711334
63,"One said to the other , `` That",0.2556052041711334
63,"the other , `` That gal there is",0.2556052041711334
63,`` That gal there is having a bad,0.2556052041711334
63,there is having a bad time ! '',0.2556052041711334
63,a bad time ! '' The other agreed,0.2556052041711334
63,! '' The other agreed and said ``,0.2556052041711334
63,other agreed and said `` Think we should,0.2556052041711334
63,said `` Think we should go help ?,0.2556052041711334
63,we should go help ? '' `` You,0.2556052041711334
63,"help ? '' `` You bet , ''",0.2556052041711334
63,"`` You bet , '' said the first",0.2556052041711334
63,", '' said the first , and with",0.2556052041711334
63,"the first , and with that , he",0.2556052041711334
63,"and with that , he ran over and",0.2556052041711334
63,", he ran over and said , ``",0.2556052041711334
63,"over and said , `` Can you breathe",0.2556052041711334
63,", `` Can you breathe ? ? ''",0.2556052041711334
63,you breathe ? ? '' She shook her,0.2556052041711334
63,? '' She shook her head no .,0.2556052041711334
63,"shook her head no . He said ,",0.2556052041711334
63,"no . He said , `` Can you",0.2556052041711334
63,"said , `` Can you speak ? ?",0.2556052041711334
63,Can you speak ? ? '' She again,0.2556052041711334
63,? ? '' She again shook her head,0.2556052041711334
63,She again shook her head no . With,0.2556052041711334
63,"her head no . With that , he",0.2556052041711334
63,". With that , he pulled up her",0.2556052041711334
63,", he pulled up her skirt and licked",0.2556052041711334
63,up her skirt and licked her on the,0.2556052041711334
63,and licked her on the butt . She,0.2556052041711334
63,on the butt . She was so shocked,0.2556052041711334
63,". She was so shocked , she coughed",0.2556052041711334
63,"so shocked , she coughed up the obstruction",0.2556052041711334
63,she coughed up the obstruction and began to,0.2556052041711334
63,the obstruction and began to breathe-with great relief,0.2556052041711334
63,began to breathe-with great relief . The redneck,0.2556052041711334
63,great relief . The redneck walked back to,0.2556052041711334
63,The redneck walked back to his friend and,0.2556052041711334
63,"back to his friend and said , ``",0.2556052041711334
63,"friend and said , `` Funny how that",0.2556052041711334
63,", `` Funny how that hind lick maneuver",0.2556052041711334
63,how that hind lick maneuver always works .,0.2556052041711334
64,A lawyer opened the door of his BMW,-0.716813562169275
64,"the door of his BMW , when suddenly",-0.716813562169275
64,"his BMW , when suddenly a car came",-0.716813562169275
64,when suddenly a car came along and hit,-0.716813562169275
64,"car came along and hit the door ,",-0.716813562169275
64,"and hit the door , ripping it off",-0.716813562169275
64,"door , ripping it off completely . When",-0.716813562169275
64,it off completely . When the police arrived,-0.716813562169275
64,. When the police arrived at the scene,-0.716813562169275
64,"police arrived at the scene , the lawyer",-0.716813562169275
64,"the scene , the lawyer was complaining bitterly",-0.716813562169275
64,the lawyer was complaining bitterly about the damage,-0.716813562169275
64,complaining bitterly about the damage to his precious,-0.716813562169275
64,the damage to his precious BMW . ``,-0.716813562169275
64,"his precious BMW . `` Officer , look",-0.716813562169275
64,". `` Officer , look what they 've",-0.716813562169275
64,", look what they 've done to my",-0.716813562169275
64,they 've done to my Beeeeemer ! !,-0.716813562169275
64,"to my Beeeeemer ! ! ! `` ,",-0.716813562169275
64,"! ! ! `` , he whined .",-0.716813562169275
64,"`` , he whined . `` You lawyers",-0.716813562169275
64,whined . `` You lawyers are so materialistic,-0.716813562169275
64,"You lawyers are so materialistic , you make",-0.716813562169275
64,"so materialistic , you make me sick !",-0.716813562169275
64,you make me sick ! ! ! '',-0.716813562169275
64,sick ! ! ! '' retorted the officer,-0.716813562169275
64,! '' retorted the officer . `` You,-0.716813562169275
64,the officer . `` You 're so worried,-0.716813562169275
64,`` You 're so worried about your stupid,-0.716813562169275
64,"so worried about your stupid BMW , that",-0.716813562169275
64,"your stupid BMW , that you did n't",-0.716813562169275
64,", that you did n't even notice that",-0.716813562169275
64,did n't even notice that your left arm,-0.716813562169275
64,notice that your left arm was ripped off,-0.716813562169275
64,left arm was ripped off ! ! !,-0.716813562169275
64,ripped off ! ! ! '' `` Oh,-0.716813562169275
64,! ! '' `` Oh my gaaaad ...,-0.716813562169275
64,"`` Oh my gaaaad ... '' , replied",-0.716813562169275
64,"gaaaad ... '' , replied the lawyer ,",-0.716813562169275
64,", replied the lawyer , finally noticing the",-0.716813562169275
64,"lawyer , finally noticing the bloody left shoulder",-0.716813562169275
64,noticing the bloody left shoulder where his arm,-0.716813562169275
64,left shoulder where his arm once was .,-0.716813562169275
64,his arm once was . `` Where 's,-0.716813562169275
64,was . `` Where 's my Rolex ?,-0.716813562169275
64,Where 's my Rolex ? ? ? !,-0.716813562169275
64,Rolex ? ? ? ! ! ! !,-0.716813562169275
65,"Once upon a time , two brooms fell",1.990444327926526
65,"time , two brooms fell in love and",1.990444327926526
65,brooms fell in love and decided to get,1.990444327926526
65,love and decided to get married . Before,1.990444327926526
65,"to get married . Before the ceremony ,",1.990444327926526
65,". Before the ceremony , the bride broom",1.990444327926526
65,"ceremony , the bride broom informed the groom",1.990444327926526
65,bride broom informed the groom broom that she,1.990444327926526
65,the groom broom that she was expecting a,1.990444327926526
65,that she was expecting a little whiskbroom .,1.990444327926526
65,expecting a little whiskbroom . The groom broom,1.990444327926526
65,whiskbroom . The groom broom was aghast !,1.990444327926526
65,groom broom was aghast ! `` How is,1.990444327926526
65,aghast ! `` How is this possible ?,1.990444327926526
65,How is this possible ? '' he asked,1.990444327926526
65,possible ? '' he asked . `` We,1.990444327926526
65,he asked . `` We 've never swept,1.990444327926526
66,A man piloting a hot air balloon discovers,2.443099103865613
66,a hot air balloon discovers he has wandered,2.443099103865613
66,balloon discovers he has wandered off course and,2.443099103865613
66,has wandered off course and is hopelessly lost,2.443099103865613
66,course and is hopelessly lost . He descends,2.443099103865613
66,hopelessly lost . He descends to a lower,2.443099103865613
66,He descends to a lower altitude and locates,2.443099103865613
66,a lower altitude and locates a man down,2.443099103865613
66,and locates a man down on the ground,2.443099103865613
66,man down on the ground . He lowers,2.443099103865613
66,the ground . He lowers the balloon further,2.443099103865613
66,He lowers the balloon further and shouts ``,2.443099103865613
66,"balloon further and shouts `` Excuse me ,",2.443099103865613
66,"shouts `` Excuse me , can you tell",2.443099103865613
66,"me , can you tell me where I",2.443099103865613
66,you tell me where I am ? '',2.443099103865613
66,where I am ? '' The man below,2.443099103865613
66,? '' The man below says : ``,2.443099103865613
66,"man below says : `` Yes , you",2.443099103865613
66,": `` Yes , you 're in a",2.443099103865613
66,", you 're in a hot air balloon",2.443099103865613
66,"in a hot air balloon , about 30",2.443099103865613
66,"air balloon , about 30 feet above this",2.443099103865613
66,about 30 feet above this field . '',2.443099103865613
66,above this field . '' `` You must,2.443099103865613
66,. '' `` You must work in Information,2.443099103865613
66,"You must work in Information Technology , ''",2.443099103865613
66,"in Information Technology , '' says the balloonist",2.443099103865613
66,", '' says the balloonist . `` Yes",2.443099103865613
66,"the balloonist . `` Yes I do ,",2.443099103865613
66,"`` Yes I do , '' replies the",2.443099103865613
66,"do , '' replies the man . ``",2.443099103865613
66,replies the man . `` And how did,2.443099103865613
66,. `` And how did you know that,2.443099103865613
66,how did you know that ? '' ``,2.443099103865613
66,"know that ? '' `` Well , ''",2.443099103865613
66,"'' `` Well , '' says the balloonist",2.443099103865613
66,", '' says the balloonist , `` what",2.443099103865613
66,"the balloonist , `` what you told me",2.443099103865613
66,`` what you told me is technically correct,2.443099103865613
66,"told me is technically correct , but of",2.443099103865613
66,"technically correct , but of no use to",2.443099103865613
66,but of no use to anyone . '',2.443099103865613
66,use to anyone . '' The man below,2.443099103865613
66,". '' The man below says , ``",2.443099103865613
66,"man below says , `` You must work",2.443099103865613
66,", `` You must work in management .",2.443099103865613
66,must work in management . '' `` I,2.443099103865613
66,"management . '' `` I do , ''",2.443099103865613
66,"`` I do , '' replies the balloonist",2.443099103865613
66,", '' replies the balloonist , `` how",2.443099103865613
66,"the balloonist , `` how did you know",2.443099103865613
66,`` how did you know ? '' ``,2.443099103865613
66,"you know ? '' `` Well , ''",2.443099103865613
66,"'' `` Well , '' says the man",2.443099103865613
66,", '' says the man , `` you",2.443099103865613
66,"the man , `` you do n't know",2.443099103865613
66,`` you do n't know where you are,2.443099103865613
66,"n't know where you are , or where",2.443099103865613
66,"you are , or where you 're going",2.443099103865613
66,"or where you 're going , but you",2.443099103865613
66,"'re going , but you expect my immediate",2.443099103865613
66,but you expect my immediate help . You,2.443099103865613
66,my immediate help . You 're in the,2.443099103865613
66,. You 're in the same position you,2.443099103865613
66,in the same position you were before we,2.443099103865613
66,"position you were before we met , but",2.443099103865613
66,"before we met , but now it 's",2.443099103865613
66,", but now it 's my fault !",2.443099103865613
67,"This guys wife asks , `` Honey if",-0.9082790581855408
67,"asks , `` Honey if I died would",-0.9082790581855408
67,Honey if I died would you remarry ?,-0.9082790581855408
67,died would you remarry ? '' and he,-0.9082790581855408
67,"remarry ? '' and he replies , ``",-0.9082790581855408
67,"and he replies , `` Well , after",-0.9082790581855408
67,", `` Well , after a considerable period",-0.9082790581855408
67,", after a considerable period of grieving ,",-0.9082790581855408
67,"considerable period of grieving , we all need",-0.9082790581855408
67,"grieving , we all need companionship , I",-0.9082790581855408
67,"all need companionship , I guess I would",-0.9082790581855408
67,", I guess I would . '' She",-0.9082790581855408
67,"I would . '' She then asks ,",-0.9082790581855408
67,"'' She then asks , `` If I",-0.9082790581855408
67,"asks , `` If I died and you",-0.9082790581855408
67,"If I died and you remarried , would",-0.9082790581855408
67,"and you remarried , would she live in",-0.9082790581855408
67,", would she live in this house ?",-0.9082790581855408
67,live in this house ? '' and he,-0.9082790581855408
67,"house ? '' and he replies , ``",-0.9082790581855408
67,"and he replies , `` We 've spent",-0.9082790581855408
67,", `` We 've spent a lot of",-0.9082790581855408
67,'ve spent a lot of time and money,-0.9082790581855408
67,lot of time and money getting this house,-0.9082790581855408
67,and money getting this house just the way,-0.9082790581855408
67,this house just the way we want it,-0.9082790581855408
67,the way we want it . I 'm,-0.9082790581855408
67,want it . I 'm not going to,-0.9082790581855408
67,I 'm not going to get rid of,-0.9082790581855408
67,"going to get rid of my house ,",-0.9082790581855408
67,"rid of my house , I guess she",-0.9082790581855408
67,"house , I guess she would . ''",-0.9082790581855408
67,guess she would . '' `` If I,-0.9082790581855408
67,. '' `` If I died and you,-0.9082790581855408
67,"If I died and you remarried , and",-0.9082790581855408
67,"and you remarried , and she lived in",-0.9082790581855408
67,", and she lived in this house ,",-0.9082790581855408
67,"lived in this house , would she sleep",-0.9082790581855408
67,"house , would she sleep in our bed",-0.9082790581855408
67,she sleep in our bed ? '' and,-0.9082790581855408
67,"our bed ? '' and he says ,",-0.9082790581855408
67,"'' and he says , `` That bed",-0.9082790581855408
67,"says , `` That bed is brand new",-0.9082790581855408
67,"That bed is brand new , we just",-0.9082790581855408
67,"brand new , we just paid two thousand",-0.9082790581855408
67,we just paid two thousand dollars for it,-0.9082790581855408
67,"two thousand dollars for it , it 's",-0.9082790581855408
67,"for it , it 's going to last",-0.9082790581855408
67,it 's going to last a long time,-0.9082790581855408
67,"to last a long time , I guess",-0.9082790581855408
67,"long time , I guess she would .",-0.9082790581855408
67,I guess she would . '' So she,-0.9082790581855408
67,"would . '' So she asks , ``",-0.9082790581855408
67,"So she asks , `` If I died",-0.9082790581855408
67,", `` If I died and you remarried",-0.9082790581855408
67,"I died and you remarried , and she",-0.9082790581855408
67,"you remarried , and she lived in this",-0.9082790581855408
67,"and she lived in this house , and",-0.9082790581855408
67,"in this house , and slept in our",-0.9082790581855408
67,", and slept in our bed , would",-0.9082790581855408
67,"in our bed , would she use my",-0.9082790581855408
67,", would she use my golf clubs ?",-0.9082790581855408
67,use my golf clubs ? '' `` Oh,-0.9082790581855408
67,"clubs ? '' `` Oh no , she",-0.9082790581855408
67,"`` Oh no , she 's left handed",-0.9082790581855408
68,How many feminists does it take to screw,2.411570557822231
68,does it take to screw in a light,2.411570557822231
68,to screw in a light bulb ? That,2.411570557822231
68,a light bulb ? That 's not funny,2.411570557822231
69,Employer to applicant : `` In this job,2.279410667909702
69,: `` In this job we need someone,2.279410667909702
69,this job we need someone who is responsible,2.279410667909702
69,need someone who is responsible . '' Applicant,2.279410667909702
69,is responsible . '' Applicant : `` I,2.279410667909702
69,'' Applicant : `` I 'm the one,2.279410667909702
69,`` I 'm the one you want .,2.279410667909702
69,the one you want . On my last,2.279410667909702
69,"want . On my last job , every",2.279410667909702
69,"my last job , every time anything went",2.279410667909702
69,", every time anything went wrong , they",2.279410667909702
69,"anything went wrong , they said I was",2.279410667909702
69,", they said I was responsible . ''",2.279410667909702
70,At a recent Sacramento PC Users Group meeting,0.524716604544908
70,"Sacramento PC Users Group meeting , a company",0.524716604544908
70,"Group meeting , a company was demonstrating its",0.524716604544908
70,a company was demonstrating its latest speech- recognition,0.524716604544908
70,demonstrating its latest speech- recognition software . A,0.524716604544908
70,speech- recognition software . A representative from the,0.524716604544908
70,. A representative from the company was just,0.524716604544908
70,from the company was just about ready to,0.524716604544908
70,was just about ready to start the demonstration,0.524716604544908
70,ready to start the demonstration and asked everyone,0.524716604544908
70,the demonstration and asked everyone in the room,0.524716604544908
70,asked everyone in the room to quiet down,0.524716604544908
70,the room to quiet down . Just then,0.524716604544908
70,quiet down . Just then someone in the,0.524716604544908
70,Just then someone in the back of the,0.524716604544908
70,"in the back of the room yelled ,",0.524716604544908
70,"of the room yelled , `` Format C",0.524716604544908
70,"yelled , `` Format C : Return .",0.524716604544908
70,Format C : Return . '' Someone else,0.524716604544908
70,Return . '' Someone else chimed in :,0.524716604544908
70,"Someone else chimed in : `` Yes ,",0.524716604544908
70,"in : `` Yes , Return '' Unfortunately",0.524716604544908
70,"Yes , Return '' Unfortunately , the software",0.524716604544908
71,"On the first day of college , the",-0.9828413942177788
71,"day of college , the Dean addressed the",-0.9828413942177788
71,", the Dean addressed the students , pointing",-0.9828413942177788
71,"addressed the students , pointing out some of",-0.9828413942177788
71,", pointing out some of the rules :",-0.9828413942177788
71,some of the rules : `` The female,-0.9828413942177788
71,rules : `` The female dormitory will be,-0.9828413942177788
71,The female dormitory will be out-of-bounds for all,-0.9828413942177788
71,will be out-of-bounds for all male students and,-0.9828413942177788
71,for all male students and the male dormitory,-0.9828413942177788
71,students and the male dormitory to the female,-0.9828413942177788
71,male dormitory to the female students . Anybody,-0.9828413942177788
71,the female students . Anybody caught breaking this,-0.9828413942177788
71,. Anybody caught breaking this rule will be,-0.9828413942177788
71,breaking this rule will be finded $ 20,-0.9828413942177788
71,will be finded $ 20 the first time,-0.9828413942177788
71,$ 20 the first time . '' He,-0.9828413942177788
71,"first time . '' He continued , ``",-0.9828413942177788
71,"'' He continued , `` Anybody caught breaking",-0.9828413942177788
71,", `` Anybody caught breaking this rule the",-0.9828413942177788
71,caught breaking this rule the second time will,-0.9828413942177788
71,rule the second time will be fined $,-0.9828413942177788
71,time will be fined $ 60 . Being,-0.9828413942177788
71,fined $ 60 . Being caught a third,-0.9828413942177788
71,. Being caught a third time will cost,-0.9828413942177788
71,a third time will cost you a fine,-0.9828413942177788
71,will cost you a fine of $ 180,-0.9828413942177788
71,a fine of $ 180 . Are there,-0.9828413942177788
71,$ 180 . Are there any questions ?,-0.9828413942177788
71,Are there any questions ? '' At this,-0.9828413942177788
71,"questions ? '' At this point , a",-0.9828413942177788
71,"At this point , a male student in",-0.9828413942177788
71,", a male student in the crowd inquired",-0.9828413942177788
71,student in the crowd inquired : `` How,-0.9828413942177788
71,crowd inquired : `` How much for a,-0.9828413942177788
71,`` How much for a season pass ?,-0.9828413942177788
72,Q : What is the difference between George,2.6324214466469846
72,"is the difference between George Washington , Richard",2.6324214466469846
72,"between George Washington , Richard Nixon , and",2.6324214466469846
72,", Richard Nixon , and Bill Clinton ?",2.6324214466469846
72,", and Bill Clinton ? A : Washington",2.6324214466469846
72,Clinton ? A : Washington could n't tell,2.6324214466469846
72,": Washington could n't tell a lie ,",2.6324214466469846
72,"n't tell a lie , Nixon could n't",2.6324214466469846
72,"lie , Nixon could n't tell the truth",2.6324214466469846
72,"could n't tell the truth , and Clinton",2.6324214466469846
72,"the truth , and Clinton does n't know",2.6324214466469846
72,and Clinton does n't know the difference .,2.6324214466469846
73,Q : How many stalkers does it take,0.9674685568109146
73,many stalkers does it take to change a,0.9674685568109146
73,it take to change a light bulb ?,0.9674685568109146
73,change a light bulb ? A : Two,0.9674685568109146
73,bulb ? A : Two . One to,0.9674685568109146
73,: Two . One to replace the bulb,0.9674685568109146
73,"One to replace the bulb , and the",0.9674685568109146
73,"the bulb , and the other to watch",0.9674685568109146
73,and the other to watch it day and,0.9674685568109146
74,Q : Do you know the difference between,-1.5582390664423886
74,you know the difference between an intelligent male,-1.5582390664423886
74,difference between an intelligent male and the Sasquatch,-1.5582390664423886
74,intelligent male and the Sasquatch ? A :,-1.5582390664423886
74,the Sasquatch ? A : There have been,-1.5582390664423886
74,A : There have been actual reported sightings,-1.5582390664423886
74,have been actual reported sightings of the Sasquatch,-1.5582390664423886
75,There once was a man and a woman,-0.4471430821737989
75,a man and a woman that both got,-0.4471430821737989
75,a woman that both got in a terrible,-0.4471430821737989
75,both got in a terrible car wreck .,-0.4471430821737989
75,a terrible car wreck . Both of their,-0.4471430821737989
75,wreck . Both of their vehicles were completely,-0.4471430821737989
75,"of their vehicles were completely destroyed , buy",-0.4471430821737989
75,"were completely destroyed , buy fortunately , no",-0.4471430821737989
75,", buy fortunately , no one was hurt",-0.4471430821737989
75,", no one was hurt . In thankfulness",-0.4471430821737989
75,"was hurt . In thankfulness , the woman",-0.4471430821737989
